,0
11827,T1
11828,T2
11829,T1
11830,T2
11831,T2
11832,T1
11833,T2
11834,T2
11835,T1
11836,T2
11837,T2
11838,T2
11839,T1
11840,T2
11841,T1
11842,T2
11843,T1
11844,T2
11845,T2
11846,T1
11847,T2
11848,T2
11849,T2
11850,T1
11851,T1
11852,T1
11853,T2
11854,T1
11855,T2
11856,T2
11857,T2
11858,T2
11859,T2
11860,T2
11861,T1
11862,T2
11863,T1
11864,T1
11865,T2
11866,T2
11867,T1
11868,T1
11869,T2
11870,T2
11871,T2
11872,T1
11873,T2
11874,T2
11875,T2
11876,T1
11877,T1
11878,T2
11879,T1
11880,T1
11881,T2
11882,T1
11883,T1
11884,T1
11885,T1
11886,T1
11887,T2
11888,T2
11889,T1
11890,T2
11891,T1
11892,T2
11893,T2
11894,T1
11895,T1
11896,T2
11897,T2
11898,T2
11899,T1
11900,T2
11901,T1
11902,T2
11903,T2
11904,T1
11905,T1
11906,T2
11907,T1
11908,T1
11909,T1
11910,T1
11911,T1
11912,T2
11913,T1
11914,T2
11915,T2
11916,T1
11917,T1
11918,T2
11919,T1
11920,T2
11921,T1
11922,T1
11923,T1
11924,T1
11925,T2
11926,T1
11927,T1
11928,T1
11929,T1
11930,T2
11931,T2
11932,T2
11933,T2
11934,T1
11935,T2
11936,T2
11937,T2
11938,T2
11939,T2
11940,T1
11941,T2
11942,T2
11943,T1
11944,T2
11945,T2
11946,T1
11947,T1
11948,T1
11949,T1
11950,T2
11951,T1
11952,T2
11953,T1
11954,T1
11955,T1
11956,T2
11957,T2
11958,T2
11959,T2
11960,T2
11961,T2
11962,T2
11963,T1
11964,T2
11965,T2
11966,T1
11967,T2
11968,T2
11969,T1
11970,T2
11971,T1
11972,T1
11973,T1
11974,T2
11975,T2
11976,T2
11977,T1
11978,T1
11979,T2
11980,T2
11981,T1
11982,T2
11983,T1
11984,T2
11985,T1
11986,T1
11987,T2
11988,T1
11989,T1
11990,T1
11991,T1
11992,T2
11993,T1
11994,T2
11995,T1
11996,T1
11997,T2
11998,T1
11999,T2
12000,T2
12001,T2
12002,T1
12003,T2
12004,T1
12005,T1
12006,T2
12007,T1
12008,T2
12009,T1
12010,T1
12011,T1
12012,T1
12013,T2
12014,T2
12015,T2
12016,T1
12017,T2
12018,T2
12019,T1
12020,T2
12021,T2
12022,T2
12023,T1
12024,T2
12025,T2
12026,T2
12027,T2
12028,T1
12029,T1
12030,T1
12031,T1
12032,T1
12033,T2
12034,T1
12035,T2
12036,T1
12037,T1
12038,T2
12039,T2
12040,T1
12041,T1
12042,T2
12043,T1
12044,T1
12045,T1
12046,T2
12047,T1
12048,T2
12049,T1
12050,T1
12051,T2
12052,T1
12053,T1
12054,T1
12055,T1
12056,T1
12057,T2
12058,T2
12059,T2
12060,T2
12061,T1
12062,T2
12063,T2
12064,T1
12065,T2
12066,T2
12067,T1
12068,T2
12069,T1
12070,T1
12071,T2
12072,T2
12073,T2
12074,T1
12075,T2
12076,T2
12077,T2
12078,T2
12079,T1
12080,T1
12081,T1
12082,T2
12083,T2
12084,T1
12085,T2
12086,T2
12087,T2
12088,T1
12089,T2
12090,T2
12091,T2
12092,T2
12093,T2
12094,T1
12095,T2
12096,T2
12097,T2
12098,T1
12099,T1
12100,T1
12101,T2
12102,T1
12103,T1
12104,T2
12105,T1
12106,T2
12107,T1
12108,T2
12109,T2
12110,T1
12111,T2
12112,T1
12113,T1
12114,T1
12115,T2
12116,T1
12117,T1
12118,T2
12119,T2
12120,T1
12121,T2
12122,T1
12123,T1
12124,T1
12125,T2
12126,T2
12127,T2
12128,T2
12129,T2
12130,T1
12131,T2
12132,T2
12133,T1
12134,T1
12135,T2
12136,T2
12137,T2
12138,T1
12139,T2
12140,T2
12141,T2
12142,T2
12143,T1
12144,T2
12145,T2
12146,T2
12147,T1
12148,T1
12149,T2
12150,T1
12151,T1
12152,T1
12153,T2
12154,T1
12155,T2
12156,T2
12157,T2
12158,T2
12159,T2
12160,T2
12161,T1
12162,T2
12163,T2
12164,T1
12165,T1
12166,T2
12167,T2
12168,T2
12169,T2
12170,T1
12171,T1
12172,T2
12173,T2
12174,T1
12175,T2
12176,T1
12177,T2
12178,T2
12179,T1
12180,T1
12181,T1
12182,T1
12183,T2
12184,T2
12185,T1
12186,T2
12187,T1
12188,T2
12189,T1
12190,T2
12191,T2
12192,T1
12193,T1
12194,T1
12195,T1
12196,T1
12197,T1
12198,T1
12199,T1
12200,T1
12201,T2
12202,T2
12203,T1
12204,T2
12205,T1
12206,T1
12207,T2
12208,T1
12209,T2
12210,T2
12211,T1
12212,T2
12213,T2
12214,T2
12215,T1
12216,T2
12217,T1
12218,T1
12219,T2
12220,T2
12221,T1
12222,T1
12223,T1
12224,T1
12225,T1
12226,T1
12227,T2
12228,T1
12229,T1
12230,T1
12231,T2
12232,T2
12233,T1
12234,T1
12235,T2
12236,T2
12237,T1
12238,T2
12239,T2
12240,T2
12241,T2
12242,T2
12243,T1
12244,T1
12245,T2
12246,T1
12247,T1
12248,T1
12249,T1
12250,T2
12251,T1
12252,T1
12253,T1
12254,T1
12255,T2
12256,T2
12257,T1
12258,T1
12259,T2
12260,T2
12261,T1
12262,T2
12263,T2
12264,T2
12265,T1
12266,T1
12267,T2
12268,T2
12269,T1
12270,T2
12271,T2
12272,T2
12273,T1
12274,T2
12275,T1
12276,T1
12277,T2
12278,T2
12279,T2
12280,T1
12281,T2
12282,T2
12283,T1
12284,T2
12285,T1
12286,T2
12287,T2
12288,T2
12289,T2
12290,T2
12291,T2
12292,T1
12293,T2
12294,T1
12295,T2
12296,T1
12297,T2
12298,T2
12299,T1
12300,T1
12301,T2
12302,T2
12303,T2
12304,T1
12305,T1
12306,T1
12307,T1
12308,T1
12309,T2
12310,T1
12311,T1
12312,T2
12313,T2
12314,T2
12315,T1
12316,T2
12317,T2
12318,T2
12319,T2
12320,T1
12321,T1
12322,T2
12323,T1
12324,T1
12325,T2
12326,T1
12327,T1
12328,T1
12329,T2
12330,T1
12331,T2
12332,T1
12333,T1
12334,T1
12335,T1
12336,T1
12337,T1
12338,T2
12339,T1
12340,T2
12341,T1
12342,T2
12343,T2
12344,T2
12345,T1
12346,T1
12347,T1
12348,T1
12349,T1
12350,T1
12351,T1
12352,T1
12353,T2
12354,T1
12355,T2
12356,T1
12357,T1
12358,T1
12359,T1
12360,T2
12361,T1
12362,T1
12363,T1
12364,T1
12365,T2
12366,T1
12367,T1
12368,T2
12369,T1
12370,T1
12371,T1
12372,T1
12373,T1
12374,T1
12375,T1
12376,T2
12377,T2
12378,T1
12379,T1
12380,T1
12381,T1
12382,T2
12383,T2
12384,T2
12385,T2
12386,T1
12387,T1
12388,T2
12389,T2
12390,T1
12391,T1
12392,T2
12393,T2
12394,T1
12395,T2
12396,T1
12397,T2
12398,T2
12399,T2
12400,T2
12401,T1
12402,T1
12403,T1
12404,T1
12405,T2
12406,T2
12407,T1
12408,T2
12409,T1
12410,T2
12411,T2
12412,T2
12413,T2
12414,T2
12415,T1
12416,T1
12417,T2
12418,T2
12419,T1
12420,T1
12421,T2
12422,T1
12423,T1
12424,T2
12425,T1
12426,T1
12427,T1
12428,T1
12429,T1
12430,T2
12431,T2
12432,T2
12433,T1
12434,T2
12435,T1
12436,T1
12437,T2
12438,T2
12439,T1
12440,T2
12441,T1
12442,T2
12443,T2
12444,T2
12445,T1
12446,T1
12447,T2
12448,T1
12449,T2
12450,T2
12451,T1
12452,T2
12453,T2
12454,T2
12455,T1
12456,T1
12457,T2
12458,T1
12459,T1
12460,T2
12461,T1
12462,T1
12463,T1
12464,T2
12465,T2
12466,T2
12467,T2
12468,T2
12469,T2
12470,T1
12471,T2
12472,T2
12473,T2
12474,T1
12475,T2
12476,T1
12477,T2
12478,T1
12479,T2
12480,T1
12481,T2
12482,T1
12483,T2
12484,T1
12485,T2
12486,T1
12487,T2
12488,T1
12489,T2
12490,T1
12491,T2
12492,T2
12493,T1
12494,T2
12495,T2
12496,T1
12497,T1
12498,T2
12499,T1
12500,T2
12501,T1
12502,T1
12503,T2
12504,T2
12505,T2
12506,T2
12507,T1
12508,T1
12509,T1
12510,T2
12511,T2
12512,T1
12513,T2
12514,T2
12515,T2
12516,T2
12517,T2
12518,T1
12519,T2
12520,T1
12521,T2
12522,T2
12523,T1
12524,T2
12525,T2
12526,T1
12527,T2
12528,T2
12529,T1
12530,T2
12531,T1
12532,T1
12533,T2
12534,T1
12535,T2
12536,T2
12537,T1
12538,T1
12539,T1
12540,T2
12541,T2
12542,T1
12543,T2
12544,T2
12545,T1
12546,T2
12547,T1
12548,T2
12549,T1
12550,T1
12551,T1
12552,T1
12553,T1
12554,T1
12555,T2
12556,T1
12557,T1
12558,T2
12559,T1
12560,T1
12561,T2
12562,T2
12563,T1
12564,T2
12565,T1
12566,T2
12567,T1
12568,T1
12569,T1
12570,T2
12571,T2
12572,T1
12573,T2
12574,T1
12575,T2
12576,T1
12577,T1
12578,T1
12579,T2
12580,T2
12581,T2
12582,T2
12583,T1
12584,T1
12585,T2
12586,T1
12587,T1
12588,T1
12589,T2
12590,T2
12591,T1
12592,T2
12593,T1
12594,T1
12595,T1
12596,T2
12597,T1
12598,T2
12599,T1
12600,T1
12601,T2
12602,T2
12603,T2
12604,T2
12605,T1
12606,T2
12607,T1
12608,T1
12609,T1
12610,T2
12611,T2
12612,T2
12613,T1
12614,T1
12615,T2
12616,T2
12617,T1
12618,T2
12619,T1
12620,T2
12621,T1
12622,T1
12623,T1
12624,T1
12625,T2
12626,T1
12627,T1
12628,T2
12629,T2
12630,T2
12631,T1
12632,T1
12633,T2
12634,T1
12635,T1
12636,T2
12637,T1
12638,T2
12639,T2
12640,T2
12641,T2
12642,T2
12643,T1
12644,T2
12645,T2
12646,T1
12647,T1
12648,T1
12649,T2
12650,T1
12651,T1
12652,T2
12653,T2
12654,T1
12655,T2
12656,T1
12657,T1
12658,T1
12659,T2
12660,T2
12661,T2
12662,T1
12663,T2
12664,T1
12665,T1
12666,T1
12667,T1
12668,T2
12669,T1
12670,T1
12671,T1
12672,T1
12673,T1
12674,T2
12675,T2
12676,T2
12677,T1
12678,T2
12679,T1
12680,T1
12681,T1
12682,T2
12683,T2
12684,T1
12685,T1
12686,T2
12687,T1
12688,T1
12689,T1
12690,T2
12691,T2
12692,T1
12693,T2
12694,T2
12695,T1
12696,T1
12697,T1
12698,T2
12699,T1
12700,T2
12701,T2
12702,T2
12703,T1
12704,T2
12705,T1
12706,T2
12707,T2
12708,T2
12709,T2
12710,T2
12711,T2
12712,T2
12713,T1
12714,T2
12715,T2
12716,T2
12717,T2
12718,T2
12719,T2
12720,T2
12721,T2
12722,T1
12723,T2
12724,T2
12725,T1
12726,T1
12727,T1
12728,T1
12729,T2
12730,T2
12731,T1
12732,T1
12733,T2
12734,T1
12735,T1
12736,T2
12737,T1
12738,T1
12739,T2
12740,T1
12741,T2
12742,T2
12743,T1
12744,T2
12745,T2
12746,T2
12747,T2
12748,T1
12749,T1
12750,T1
12751,T1
12752,T1
12753,T2
12754,T1
12755,T1
12756,T1
12757,T2
12758,T2
12759,T2
12760,T2
12761,T1
12762,T1
12763,T2
12764,T2
12765,T2
12766,T2
12767,T1
12768,T2
12769,T2
12770,T2
12771,T2
12772,T1
12773,T2
12774,T1
12775,T1
12776,T2
12777,T1
12778,T2
12779,T2
12780,T1
12781,T2
12782,T2
12783,T2
12784,T1
12785,T2
12786,T1
12787,T2
12788,T1
12789,T2
12790,T2
12791,T1
12792,T1
12793,T2
12794,T1
12795,T2
12796,T2
12797,T1
12798,T1
12799,T1
12800,T1
12801,T2
12802,T2
12803,T1
12804,T2
12805,T2
12806,T1
12807,T1
12808,T1
12809,T2
12810,T1
12811,T1
12812,T2
12813,T2
12814,T1
12815,T1
12816,T2
12817,T2
12818,T2
12819,T1
12820,T2
12821,T1
12822,T1
12823,T1
12824,T1
12825,T1
12826,T2
12827,T2
12828,T1
12829,T2
12830,T2
12831,T2
12832,T2
12833,T2
12834,T1
12835,T2
12836,T2
12837,T1
12838,T2
12839,T2
12840,T1
12841,T1
12842,T2
12843,T2
12844,T1
12845,T2
12846,T2
12847,T2
12848,T2
12849,T2
12850,T1
12851,T1
12852,T1
12853,T2
12854,T2
12855,T1
12856,T2
12857,T1
12858,T2
12859,T2
12860,T2
12861,T2
12862,T1
12863,T2
12864,T2
12865,T1
12866,T1
12867,T2
12868,T1
12869,T2
12870,T2
12871,T2
12872,T2
12873,T2
12874,T2
12875,T2
12876,T2
12877,T2
12878,T1
12879,T2
12880,T2
12881,T2
12882,T2
12883,T2
12884,T1
12885,T2
12886,T2
12887,T1
12888,T1
12889,T1
12890,T2
12891,T1
12892,T1
12893,T2
12894,T1
12895,T1
12896,T2
12897,T2
12898,T1
12899,T1
12900,T2
12901,T2
12902,T1
12903,T2
12904,T2
12905,T1
12906,T1
12907,T1
12908,T2
12909,T1
12910,T2
12911,T2
12912,T1
12913,T2
12914,T1
12915,T1
12916,T2
12917,T1
12918,T2
12919,T2
12920,T2
12921,T2
12922,T1
12923,T2
12924,T1
12925,T2
12926,T1
12927,T2
12928,T2
12929,T2
12930,T2
12931,T1
12932,T2
12933,T1
12934,T1
12935,T2
12936,T1
12937,T2
12938,T1
12939,T1
12940,T2
12941,T1
12942,T2
12943,T2
12944,T2
12945,T2
12946,T2
12947,T2
12948,T1
12949,T2
12950,T2
12951,T2
12952,T1
12953,T2
12954,T2
12955,T1
12956,T1
12957,T1
12958,T1
12959,T1
12960,T2
12961,T1
12962,T1
12963,T2
12964,T2
12965,T1
12966,T1
12967,T1
12968,T1
12969,T2
12970,T2
12971,T2
12972,T1
12973,T2
12974,T2
12975,T2
12976,T1
12977,T2
12978,T2
12979,T1
12980,T2
12981,T1
12982,T1
12983,T2
12984,T2
12985,T1
12986,T2
12987,T1
12988,T1
12989,T2
12990,T2
12991,T2
12992,T2
12993,T2
12994,T2
12995,T1
12996,T2
12997,T2
12998,T1
12999,T2
13000,T2
13001,T2
13002,T2
13003,T1
13004,T1
13005,T2
13006,T1
13007,T2
13008,T2
13009,T2
13010,T2
13011,T2
13012,T2
13013,T1
13014,T2
13015,T2
13016,T1
13017,T2
13018,T2
13019,T2
13020,T1
13021,T2
13022,T1
13023,T2
13024,T2
13025,T1
13026,T1
13027,T1
13028,T2
13029,T1
13030,T2
13031,T2
13032,T2
13033,T2
13034,T1
13035,T1
13036,T1
13037,T1
13038,T1
13039,T2
13040,T1
13041,T1
13042,T1
13043,T1
13044,T2
13045,T2
13046,T1
13047,T2
13048,T2
13049,T1
13050,T2
13051,T2
13052,T1
13053,T2
13054,T1
13055,T1
13056,T1
13057,T2
13058,T2
13059,T2
13060,T1
13061,T2
13062,T2
13063,T1
13064,T1
13065,T1
13066,T2
13067,T1
13068,T2
13069,T1
13070,T2
13071,T2
13072,T1
13073,T2
13074,T2
13075,T1
13076,T2
13077,T1
13078,T2
13079,T2
13080,T1
13081,T2
13082,T2
13083,T2
13084,T1
13085,T2
13086,T1
13087,T1
13088,T2
13089,T2
13090,T2
13091,T1
13092,T1
13093,T2
13094,T1
13095,T2
13096,T1
13097,T1
13098,T1
13099,T1
13100,T1
13101,T1
13102,T1
13103,T1
13104,T1
13105,T1
13106,T1
13107,T2
13108,T1
13109,T1
13110,T1
13111,T1
13112,T2
13113,T1
13114,T2
13115,T2
13116,T2
13117,T1
13118,T1
13119,T1
13120,T2
13121,T1
13122,T1
13123,T1
13124,T2
13125,T1
13126,T2
13127,T2
13128,T2
13129,T1
13130,T1
13131,T2
13132,T2
13133,T1
13134,T2
13135,T2
13136,T1
13137,T2
13138,T1
13139,T1
13140,T1
13141,T2
13142,T2
13143,T2
13144,T2
13145,T1
13146,T1
13147,T2
13148,T1
13149,T1
13150,T2
13151,T2
13152,T2
13153,T1
13154,T1
13155,T1
13156,T1
13157,T2
13158,T1
13159,T1
13160,T2
13161,T1
13162,T1
13163,T2
13164,T1
13165,T2
13166,T2
13167,T1
13168,T1
13169,T1
13170,T1
13171,T2
13172,T2
13173,T1
13174,T1
13175,T2
13176,T1
13177,T2
13178,T1
13179,T2
13180,T1
13181,T2
13182,T2
13183,T1
13184,T1
13185,T2
13186,T1
13187,T1
13188,T1
13189,T1
13190,T1
13191,T2
13192,T2
13193,T2
13194,T1
13195,T1
13196,T1
13197,T1
13198,T2
13199,T1
13200,T2
13201,T2
13202,T1
13203,T1
13204,T1
13205,T2
13206,T1
13207,T1
13208,T2
13209,T2
13210,T2
13211,T1
13212,T1
13213,T1
13214,T1
13215,T2
13216,T2
13217,T2
13218,T1
13219,T2
13220,T2
13221,T2
13222,T1
13223,T2
13224,T2
13225,T2
13226,T1
13227,T1
13228,T1
13229,T2
13230,T2
13231,T1
13232,T1
13233,T1
13234,T1
13235,T1
13236,T1
13237,T1
13238,T1
13239,T1
13240,T1
13241,T1
13242,T1
13243,T2
13244,T2
13245,T1
13246,T2
13247,T2
13248,T1
13249,T2
13250,T1
13251,T2
13252,T1
13253,T1
13254,T2
13255,T2
13256,T1
13257,T2
13258,T1
13259,T1
13260,T1
13261,T1
13262,T2
13263,T2
13264,T1
13265,T2
13266,T1
13267,T2
13268,T1
13269,T1
13270,T1
13271,T2
13272,T2
13273,T2
13274,T2
13275,T2
13276,T1
13277,T2
13278,T1
13279,T2
13280,T2
13281,T1
13282,T1
13283,T1
13284,T2
13285,T2
13286,T1
13287,T1
13288,T1
13289,T2
13290,T2
13291,T1
13292,T2
13293,T2
13294,T2
13295,T2
13296,T2
13297,T2
13298,T2
13299,T2
13300,T2
13301,T2
13302,T2
13303,T1
13304,T2
13305,T2
13306,T2
13307,T2
13308,T2
13309,T1
13310,T1
13311,T1
13312,T2
13313,T2
13314,T2
13315,T1
13316,T2
13317,T2
13318,T1
13319,T2
13320,T1
13321,T2
13322,T1
13323,T1
13324,T2
13325,T2
13326,T1
13327,T1
13328,T1
13329,T1
13330,T1
13331,T2
13332,T1
13333,T2
13334,T1
13335,T2
13336,T2
13337,T2
13338,T2
13339,T1
13340,T1
13341,T2
13342,T1
13343,T1
13344,T1
13345,T2
13346,T2
13347,T2
13348,T1
13349,T2
13350,T1
13351,T1
13352,T2
13353,T2
13354,T2
13355,T1
13356,T2
13357,T1
13358,T2
13359,T1
13360,T2
13361,T1
13362,T1
13363,T2
13364,T2
13365,T2
13366,T2
13367,T2
13368,T1
13369,T2
13370,T2
13371,T1
13372,T2
13373,T2
13374,T2
13375,T2
13376,T1
13377,T1
13378,T2
13379,T1
13380,T2
13381,T2
13382,T1
13383,T1
13384,T1
13385,T2
13386,T2
13387,T1
13388,T2
13389,T1
13390,T1
13391,T1
13392,T1
13393,T1
13394,T1
13395,T1
13396,T2
13397,T2
13398,T2
13399,T2
13400,T2
13401,T2
13402,T2
13403,T1
13404,T1
13405,T1
13406,T2
13407,T1
13408,T1
13409,T2
13410,T1
13411,T2
13412,T1
13413,T1
13414,T1
13415,T1
13416,T2
13417,T1
13418,T2
13419,T1
13420,T2
13421,T1
13422,T1
13423,T2
13424,T2
13425,T2
13426,T1
13427,T1
13428,T1
13429,T2
13430,T2
13431,T2
13432,T1
13433,T1
13434,T2
13435,T1
13436,T2
13437,T1
13438,T2
13439,T2
13440,T1
13441,T1
13442,T1
13443,T2
13444,T1
13445,T2
13446,T1
13447,T1
13448,T2
13449,T1
13450,T1
13451,T2
13452,T2
13453,T2
13454,T1
13455,T1
13456,T2
13457,T1
13458,T1
13459,T2
13460,T2
13461,T1
13462,T2
13463,T1
13464,T1
13465,T1
13466,T2
13467,T1
13468,T2
13469,T2
13470,T1
13471,T1
13472,T2
13473,T2
13474,T2
13475,T2
13476,T1
13477,T1
13478,T1
13479,T1
13480,T2
13481,T2
13482,T1
13483,T1
13484,T2
13485,T1
13486,T2
13487,T1
13488,T2
13489,T2
13490,T2
13491,T1
13492,T1
13493,T2
13494,T1
13495,T1
13496,T1
13497,T1
13498,T2
13499,T1
13500,T2
13501,T2
13502,T2
13503,T2
13504,T2
13505,T2
13506,T1
13507,T2
13508,T1
13509,T1
13510,T2
13511,T1
13512,T2
13513,T1
13514,T1
13515,T2
13516,T2
13517,T1
13518,T2
13519,T2
13520,T1
13521,T2
13522,T2
13523,T2
13524,T1
13525,T1
13526,T1
13527,T2
13528,T1
13529,T1
13530,T1
13531,T1
13532,T1
13533,T2
13534,T1
13535,T2
13536,T2
13537,T2
13538,T2
13539,T2
13540,T2
13541,T1
13542,T2
13543,T2
13544,T2
13545,T2
13546,T2
13547,T2
13548,T1
13549,T2
13550,T1
13551,T2
13552,T1
13553,T1
13554,T2
13555,T1
13556,T1
13557,T1
13558,T1
13559,T1
13560,T2
13561,T2
13562,T2
13563,T1
13564,T2
13565,T1
13566,T1
13567,T2
13568,T1
13569,T1
13570,T1
13571,T2
13572,T2
13573,T1
13574,T1
13575,T2
13576,T1
13577,T1
13578,T2
13579,T1
13580,T1
13581,T2
13582,T2
13583,T2
13584,T2
13585,T1
13586,T2
13587,T2
13588,T2
13589,T1
13590,T2
13591,T1
13592,T1
13593,T1
13594,T2
13595,T1
13596,T2
13597,T1
13598,T2
13599,T2
13600,T2
13601,T1
13602,T2
13603,T2
13604,T1
13605,T1
13606,T2
13607,T1
13608,T2
13609,T1
13610,T2
13611,T2
13612,T2
13613,T1
13614,T1
13615,T1
13616,T1
13617,T2
13618,T1
13619,T1
13620,T2
13621,T1
13622,T2
13623,T2
13624,T1
13625,T1
13626,T2
13627,T2
13628,T2
13629,T1
13630,T1
13631,T2
13632,T2
13633,T1
13634,T2
13635,T1
13636,T1
13637,T1
13638,T1
13639,T2
13640,T2
13641,T1
13642,T1
13643,T1
13644,T2
13645,T2
13646,T1
13647,T1
13648,T1
13649,T2
13650,T1
13651,T1
13652,T2
13653,T1
13654,T1
13655,T2
13656,T2
13657,T1
13658,T1
13659,T1
13660,T1
13661,T1
13662,T2
13663,T1
13664,T1
13665,T1
13666,T2
13667,T2
13668,T1
13669,T2
13670,T2
13671,T2
13672,T1
13673,T2
13674,T2
13675,T1
13676,T2
13677,T2
13678,T2
13679,T1
13680,T2
13681,T2
13682,T1
13683,T1
13684,T1
13685,T2
13686,T2
13687,T2
13688,T2
13689,T2
13690,T1
13691,T2
13692,T2
13693,T1
13694,T1
13695,T2
13696,T1
13697,T1
13698,T2
13699,T1
13700,T2
13701,T1
13702,T2
13703,T2
13704,T2
13705,T2
13706,T2
13707,T2
13708,T2
13709,T2
13710,T1
13711,T1
13712,T1
13713,T2
13714,T2
13715,T1
13716,T1
13717,T2
13718,T2
13719,T1
13720,T1
13721,T2
13722,T2
13723,T1
13724,T1
13725,T1
13726,T1
13727,T1
13728,T2
13729,T1
13730,T1
13731,T2
13732,T2
13733,T2
13734,T1
13735,T2
13736,T1
13737,T1
13738,T2
13739,T2
13740,T2
13741,T2
13742,T2
13743,T1
13744,T1
13745,T2
13746,T1
13747,T2
13748,T2
13749,T1
13750,T1
13751,T2
13752,T2
13753,T2
13754,T2
13755,T2
13756,T1
13757,T2
13758,T1
13759,T2
13760,T2
13761,T1
13762,T2
13763,T1
13764,T1
13765,T1
13766,T1
13767,T2
13768,T2
13769,T2
13770,T1
13771,T1
13772,T1
13773,T2
13774,T2
13775,T2
13776,T2
13777,T1
13778,T1
13779,T2
13780,T1
13781,T1
13782,T1
13783,T1
13784,T1
13785,T1
13786,T2
13787,T1
13788,T1
13789,T1
13790,T1
13791,T1
13792,T1
13793,T1
13794,T2
13795,T1
13796,T1
13797,T2
13798,T1
13799,T1
13800,T1
13801,T2
13802,T1
13803,T1
13804,T2
13805,T2
13806,T2
13807,T2
13808,T1
13809,T1
13810,T2
13811,T1
13812,T1
13813,T2
13814,T1
13815,T2
13816,T2
13817,T2
13818,T1
13819,T1
13820,T2
13821,T1
13822,T1
13823,T2
13824,T1
13825,T1
13826,T1
13827,T2
13828,T1
13829,T1
13830,T2
13831,T1
13832,T2
13833,T2
13834,T1
13835,T2
13836,T2
13837,T2
13838,T1
13839,T2
13840,T2
13841,T2
13842,T1
13843,T1
13844,T2
13845,T2
13846,T1
13847,T2
13848,T2
13849,T2
13850,T1
13851,T2
13852,T1
13853,T2
13854,T2
13855,T1
13856,T2
13857,T1
13858,T1
13859,T2
13860,T2
13861,T2
13862,T1
13863,T2
13864,T2
13865,T2
13866,T2
13867,T1
13868,T1
13869,T2
13870,T2
13871,T2
13872,T2
13873,T1
13874,T1
13875,T1
13876,T2
13877,T1
13878,T2
13879,T2
13880,T2
13881,T2
13882,T1
13883,T2
13884,T2
13885,T1
13886,T2
13887,T1
13888,T1
13889,T1
13890,T1
13891,T2
13892,T1
13893,T1
13894,T1
13895,T1
13896,T1
13897,T1
13898,T2
13899,T1
13900,T1
13901,T2
13902,T1
13903,T2
13904,T1
13905,T2
13906,T2
13907,T2
13908,T2
13909,T1
13910,T2
13911,T2
13912,T2
13913,T1
13914,T2
13915,T2
13916,T2
13917,T2
13918,T1
13919,T1
13920,T1
13921,T1
13922,T1
13923,T1
13924,T2
13925,T1
13926,T1
13927,T1
13928,T2
13929,T1
13930,T1
13931,T2
13932,T2
13933,T2
13934,T2
13935,T1
13936,T2
13937,T1
13938,T1
13939,T1
13940,T1
13941,T1
13942,T2
13943,T1
13944,T2
13945,T2
13946,T1
13947,T1
13948,T2
13949,T1
13950,T2
13951,T1
13952,T1
13953,T2
13954,T2
13955,T1
13956,T1
13957,T2
13958,T2
13959,T2
13960,T1
13961,T1
13962,T2
13963,T2
13964,T2
13965,T1
13966,T2
13967,T1
13968,T2
13969,T1
13970,T2
13971,T1
13972,T1
13973,T1
13974,T1
13975,T1
13976,T2
13977,T2
13978,T2
13979,T1
13980,T1
13981,T2
13982,T1
13983,T2
13984,T1
13985,T2
13986,T2
13987,T1
13988,T1
13989,T2
13990,T1
13991,T1
13992,T2
13993,T1
13994,T2
13995,T2
13996,T2
13997,T2
13998,T2
13999,T1
14000,T1
14001,T2
14002,T1
14003,T2
14004,T1
14005,T1
14006,T1
14007,T1
14008,T1
14009,T2
14010,T2
14011,T1
14012,T1
14013,T1
14014,T2
14015,T1
14016,T1
14017,T1
14018,T2
14019,T1
14020,T2
14021,T1
14022,T1
14023,T2
14024,T2
14025,T1
14026,T1
14027,T1
14028,T1
14029,T2
14030,T2
14031,T2
14032,T1
14033,T1
14034,T2
14035,T2
14036,T1
14037,T1
14038,T2
14039,T1
14040,T2
14041,T1
14042,T1
14043,T1
14044,T1
14045,T2
14046,T2
14047,T1
14048,T2
14049,T1
14050,T2
14051,T1
14052,T2
14053,T2
14054,T1
14055,T1
14056,T1
14057,T1
14058,T2
14059,T2
14060,T1
14061,T1
14062,T2
14063,T2
14064,T2
14065,T1
14066,T1
14067,T1
14068,T1
14069,T1
14070,T1
14071,T2
14072,T1
14073,T1
14074,T1
14075,T2
14076,T2
14077,T1
14078,T1
14079,T2
14080,T1
14081,T2
14082,T2
14083,T2
14084,T2
14085,T2
14086,T2
14087,T1
14088,T2
14089,T1
14090,T2
14091,T2
14092,T2
14093,T2
14094,T2
14095,T1
14096,T2
14097,T1
14098,T2
14099,T1
14100,T1
14101,T2
14102,T2
14103,T2
14104,T1
14105,T2
14106,T1
14107,T2
14108,T1
14109,T1
14110,T1
14111,T2
14112,T2
14113,T2
14114,T2
14115,T2
14116,T2
14117,T2
14118,T1
14119,T1
14120,T1
14121,T2
14122,T1
14123,T2
14124,T1
14125,T2
14126,T1
14127,T1
14128,T2
14129,T1
14130,T2
14131,T2
14132,T2
14133,T1
14134,T1
14135,T2
14136,T2
14137,T1
14138,T1
14139,T2
14140,T2
14141,T1
14142,T2
14143,T1
14144,T1
14145,T2
14146,T2
14147,T1
14148,T2
14149,T2
14150,T2
14151,T1
14152,T1
14153,T2
14154,T2
14155,T2
14156,T1
14157,T2
14158,T2
